split,order,image,output,gt_count,pred_count,extra_predictions,missing_predictions,abs_count_diff,max_conf,mean_conf
train,219,E:\mastercode\data\test\images\train\IMG_20260706_103214.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000219_extra+00_gt03_pred03_IMG_20260706_103214.jpg,3,3,0,0,0,0.9427893757820129,0.6965164740880331
train,220,E:\mastercode\data\test\images\train\IMG_20260706_103220.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000220_extra+00_gt01_pred01_IMG_20260706_103220.jpg,1,1,0,0,0,0.9186574816703796,0.9186574816703796
train,221,E:\mastercode\data\test\images\train\IMG_20260706_103228.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000221_extra+00_gt03_pred03_IMG_20260706_103228.jpg,3,3,0,0,0,0.9120116233825684,0.8776320417722067
train,222,E:\mastercode\data\test\images\train\IMG_20260706_103233.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000222_extra+00_gt02_pred02_IMG_20260706_103233.jpg,2,2,0,0,0,0.8596559762954712,0.8370386362075806
train,223,E:\mastercode\data\test\images\train\IMG_20260706_103240.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000223_extra+00_gt01_pred01_IMG_20260706_103240.jpg,1,1,0,0,0,0.8900584578514099,0.8900584578514099
train,224,E:\mastercode\data\test\images\train\IMG_20260706_103316.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000224_extra+02_gt02_pred04_IMG_20260706_103316.jpg,2,4,2,0,2,0.9358125925064087,0.7271764576435089
train,225,E:\mastercode\data\test\images\train\IMG_20260706_103318.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000225_extra+01_gt04_pred05_IMG_20260706_103318.jpg,4,5,1,0,1,0.931757390499115,0.7782510936260223
train,226,E:\mastercode\data\test\images\train\IMG_20260706_103322.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000226_extra+00_gt02_pred02_IMG_20260706_103322.jpg,2,2,0,0,0,0.9433963894844055,0.9178141951560974
train,227,E:\mastercode\data\test\images\train\IMG_20260706_103325.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000227_extra+01_gt03_pred04_IMG_20260706_103325.jpg,3,4,1,0,1,0.8043242692947388,0.6277156174182892
train,228,E:\mastercode\data\test\images\train\IMG_20260706_103327.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000228_extra+01_gt01_pred02_IMG_20260706_103327.jpg,1,2,1,0,1,0.6844150424003601,0.6760983467102051
train,229,E:\mastercode\data\test\images\train\IMG_20260706_103334.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000229_extra+00_gt01_pred01_IMG_20260706_103334.jpg,1,1,0,0,0,0.931003212928772,0.931003212928772
train,230,E:\mastercode\data\test\images\train\IMG_20260706_103337.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000230_extra+00_gt01_pred01_IMG_20260706_103337.jpg,1,1,0,0,0,0.9158194065093994,0.9158194065093994
train,231,E:\mastercode\data\test\images\train\IMG_20260706_103339.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000231_extra+04_gt04_pred08_IMG_20260706_103339.jpg,4,8,4,0,4,0.8672909736633301,0.49232442304491997
train,232,E:\mastercode\data\test\images\train\IMG_20260706_103348.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000232_extra+02_gt02_pred04_IMG_20260706_103348.jpg,2,4,2,0,2,0.9245845675468445,0.7071377336978912
train,233,E:\mastercode\data\test\images\train\IMG_20260706_103356.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000233_extra+00_gt03_pred03_IMG_20260706_103356.jpg,3,3,0,0,0,0.9412716031074524,0.7189241250356039
train,234,E:\mastercode\data\test\images\train\IMG_20260706_103602.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000234_extra-03_gt10_pred07_IMG_20260706_103602.jpg,10,7,-3,3,3,0.9445610642433167,0.9128615856170654
train,235,E:\mastercode\data\test\images\train\IMG_20260706_103604.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000235_extra+02_gt11_pred13_IMG_20260706_103604.jpg,11,13,2,0,2,0.9396692514419556,0.8081750571727753
train,236,E:\mastercode\data\test\images\train\IMG_20260706_103606.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000236_extra+00_gt06_pred06_IMG_20260706_103606.jpg,6,6,0,0,0,0.9366710782051086,0.9134440223375956
train,237,E:\mastercode\data\test\images\train\IMG_20260706_103607.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000237_extra+03_gt03_pred06_IMG_20260706_103607.jpg,3,6,3,0,3,0.9465410113334656,0.6914985179901123
train,238,E:\mastercode\data\test\images\train\IMG_20260706_103610.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000238_extra+00_gt04_pred04_IMG_20260706_103610.jpg,4,4,0,0,0,0.9405350685119629,0.8992006778717041
train,239,E:\mastercode\data\test\images\train\IMG_20260706_103614.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000239_extra+01_gt03_pred04_IMG_20260706_103614.jpg,3,4,1,0,1,0.9197954535484314,0.8564174771308899
train,240,E:\mastercode\data\test\images\train\IMG_20260706_103616.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000240_extra+01_gt00_pred01_IMG_20260706_103616.jpg,0,1,1,0,1,0.5634212493896484,0.5634212493896484
train,241,E:\mastercode\data\test\images\train\IMG_20260706_103618.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000241_extra+00_gt00_pred00_IMG_20260706_103618.jpg,0,0,0,0,0,0.0,0.0
train,242,E:\mastercode\data\test\images\train\IMG_20260706_103619.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000242_extra+00_gt03_pred03_IMG_20260706_103619.jpg,3,3,0,0,0,0.9190918207168579,0.8648760914802551
train,243,E:\mastercode\data\test\images\train\IMG_20260706_103621.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000243_extra-04_gt06_pred02_IMG_20260706_103621.jpg,6,2,-4,4,4,0.8407108783721924,0.8308109045028687
train,244,E:\mastercode\data\test\images\train\IMG_20260706_103622.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000244_extra+00_gt00_pred00_IMG_20260706_103622.jpg,0,0,0,0,0,0.0,0.0
train,245,E:\mastercode\data\test\images\train\IMG_20260706_103805.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000245_extra+00_gt03_pred03_IMG_20260706_103805.jpg,3,3,0,0,0,0.9146035313606262,0.7573008934656779
train,246,E:\mastercode\data\test\images\train\IMG_20260706_103807.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000246_extra+00_gt02_pred02_IMG_20260706_103807.jpg,2,2,0,0,0,0.9089542627334595,0.9070095419883728
train,247,E:\mastercode\data\test\images\train\IMG_20260706_103809.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000247_extra+00_gt01_pred01_IMG_20260706_103809.jpg,1,1,0,0,0,0.9486075639724731,0.9486075639724731
train,248,E:\mastercode\data\test\images\train\IMG_20260706_103813.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000248_extra+00_gt03_pred03_IMG_20260706_103813.jpg,3,3,0,0,0,0.9456533193588257,0.9217002193133036
train,249,E:\mastercode\data\test\images\train\IMG_20260706_103815.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000249_extra+01_gt04_pred05_IMG_20260706_103815.jpg,4,5,1,0,1,0.9389190673828125,0.8662817120552063
train,250,E:\mastercode\data\test\images\train\IMG_20260706_103818.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000250_extra-02_gt07_pred05_IMG_20260706_103818.jpg,7,5,-2,2,2,0.9288330674171448,0.8072404980659484
train,251,E:\mastercode\data\test\images\train\IMG_20260706_103822.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000251_extra+00_gt01_pred01_IMG_20260706_103822.jpg,1,1,0,0,0,0.9391920566558838,0.9391920566558838
train,252,E:\mastercode\data\test\images\train\IMG_20260706_103824.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000252_extra+02_gt01_pred03_IMG_20260706_103824.jpg,1,3,2,0,2,0.8705988526344299,0.5054369469483694
train,253,E:\mastercode\data\test\images\train\IMG_20260706_103827.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000253_extra+01_gt01_pred02_IMG_20260706_103827.jpg,1,2,1,0,1,0.8992653489112854,0.5878850668668747
train,254,E:\mastercode\data\test\images\train\IMG_20260706_103852.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000254_extra+00_gt02_pred02_IMG_20260706_103852.jpg,2,2,0,0,0,0.9342790842056274,0.9128093421459198
train,255,E:\mastercode\data\test\images\train\IMG_20260706_103855.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000255_extra+01_gt02_pred03_IMG_20260706_103855.jpg,2,3,1,0,1,0.9330520033836365,0.7385511795679728
train,256,E:\mastercode\data\test\images\train\IMG_20260706_103900.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000256_extra+00_gt02_pred02_IMG_20260706_103900.jpg,2,2,0,0,0,0.8776074051856995,0.8401113748550415
train,257,E:\mastercode\data\test\images\train\IMG_20260706_103905.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000257_extra+00_gt01_pred01_IMG_20260706_103905.jpg,1,1,0,0,0,0.9114365577697754,0.9114365577697754
train,258,E:\mastercode\data\test\images\train\IMG_20260706_103908.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000258_extra+00_gt06_pred06_IMG_20260706_103908.jpg,6,6,0,0,0,0.9475119113922119,0.9166398545106252
train,259,E:\mastercode\data\test\images\train\IMG_20260706_103910.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000259_extra-07_gt19_pred12_IMG_20260706_103910.jpg,19,12,-7,7,7,0.9212779402732849,0.8116978208223978
train,260,E:\mastercode\data\test\images\train\IMG_20260706_103912.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000260_extra+02_gt12_pred14_IMG_20260706_103912.jpg,12,14,2,0,2,0.9311426281929016,0.7158819947923932
train,261,E:\mastercode\data\test\images\train\IMG_20260706_103913.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000261_extra+01_gt12_pred13_IMG_20260706_103913.jpg,12,13,1,0,1,0.9361636638641357,0.7473484575748444
train,262,E:\mastercode\data\test\images\train\IMG_20260706_103915.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000262_extra-04_gt13_pred09_IMG_20260706_103915.jpg,13,9,-4,4,4,0.8530221581459045,0.7292086846298642
train,263,E:\mastercode\data\test\images\train\IMG_20260706_103916.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000263_extra+00_gt04_pred04_IMG_20260706_103916.jpg,4,4,0,0,0,0.9437409043312073,0.7424060627818108
train,264,E:\mastercode\data\test\images\train\IMG_20260706_103921.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000264_extra+00_gt07_pred07_IMG_20260706_103921.jpg,7,7,0,0,0,0.9459793567657471,0.8669408389500209
train,265,E:\mastercode\data\test\images\train\IMG_20260706_103924.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000265_extra+01_gt06_pred07_IMG_20260706_103924.jpg,6,7,1,0,1,0.9250001311302185,0.7858258358069828
train,266,E:\mastercode\data\test\images\train\IMG_20260706_103925.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000266_extra+03_gt07_pred10_IMG_20260706_103925.jpg,7,10,3,0,3,0.9229680895805359,0.6940585285425186
train,267,E:\mastercode\data\test\images\train\IMG_20260706_103927.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000267_extra+00_gt04_pred04_IMG_20260706_103927.jpg,4,4,0,0,0,0.9347906112670898,0.9151309281587601
train,268,E:\mastercode\data\test\images\train\IMG_20260706_103929.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000268_extra+00_gt01_pred01_IMG_20260706_103929.jpg,1,1,0,0,0,0.9357292652130127,0.9357292652130127
train,269,E:\mastercode\data\test\images\train\IMG_20260706_103931.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000269_extra+00_gt03_pred03_IMG_20260706_103931.jpg,3,3,0,0,0,0.9270862340927124,0.8307510217030843
train,270,E:\mastercode\data\test\images\train\IMG_20260706_103938.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000270_extra+00_gt02_pred02_IMG_20260706_103938.jpg,2,2,0,0,0,0.917072594165802,0.9078221917152405
train,271,E:\mastercode\data\test\images\train\IMG_20260706_103940.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000271_extra+00_gt04_pred04_IMG_20260706_103940.jpg,4,4,0,0,0,0.921889066696167,0.7900534719228745
train,272,E:\mastercode\data\test\images\train\IMG_20260706_103942.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000272_extra+01_gt01_pred02_IMG_20260706_103942.jpg,1,2,1,0,1,0.9300222396850586,0.7560509443283081
train,273,E:\mastercode\data\test\images\train\IMG_20260706_103949.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000273_extra+01_gt01_pred02_IMG_20260706_103949.jpg,1,2,1,0,1,0.9519940614700317,0.7751284837722778
train,274,E:\mastercode\data\test\images\train\IMG_20260706_103952.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000274_extra+03_gt04_pred07_IMG_20260706_103952.jpg,4,7,3,0,3,0.9403360486030579,0.7362056161676135
train,275,E:\mastercode\data\test\images\train\IMG_20260706_104002.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000275_extra-05_gt07_pred02_IMG_20260706_104002.jpg,7,2,-5,5,5,0.9308063983917236,0.7864803075790405
train,276,E:\mastercode\data\test\images\train\IMG_20260706_104007.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000276_extra+02_gt03_pred05_IMG_20260706_104007.jpg,3,5,2,0,2,0.9019030928611755,0.6666763901710511
train,277,E:\mastercode\data\test\images\train\IMG_20260706_104012.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000277_extra+00_gt03_pred03_IMG_20260706_104012.jpg,3,3,0,0,0,0.9236553907394409,0.9008640646934509
train,278,E:\mastercode\data\test\images\train\IMG_20260706_104017.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000278_extra+00_gt01_pred01_IMG_20260706_104017.jpg,1,1,0,0,0,0.8407803177833557,0.8407803177833557
train,279,E:\mastercode\data\test\images\train\IMG_20260706_104020.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000279_extra+00_gt03_pred03_IMG_20260706_104020.jpg,3,3,0,0,0,0.9209960699081421,0.9134526252746582
train,280,E:\mastercode\data\test\images\train\IMG_20260706_104021.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000280_extra+00_gt02_pred02_IMG_20260706_104021.jpg,2,2,0,0,0,0.9250268936157227,0.8928165435791016
train,281,E:\mastercode\data\test\images\train\IMG_20260706_104023.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000281_extra+00_gt01_pred01_IMG_20260706_104023.jpg,1,1,0,0,0,0.9199156761169434,0.9199156761169434
train,282,E:\mastercode\data\test\images\train\IMG_20260706_104033.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000282_extra+00_gt01_pred01_IMG_20260706_104033.jpg,1,1,0,0,0,0.9272448420524597,0.9272448420524597
train,283,E:\mastercode\data\test\images\train\IMG_20260706_104036.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000283_extra+00_gt01_pred01_IMG_20260706_104036.jpg,1,1,0,0,0,0.9392197132110596,0.9392197132110596
train,284,E:\mastercode\data\test\images\train\IMG_20260706_104042.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000284_extra+01_gt01_pred02_IMG_20260706_104042.jpg,1,2,1,0,1,0.8847030401229858,0.6078595370054245
train,285,E:\mastercode\data\test\images\train\IMG_20260706_104044.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000285_extra+00_gt01_pred01_IMG_20260706_104044.jpg,1,1,0,0,0,0.8862789273262024,0.8862789273262024
train,286,E:\mastercode\data\test\images\train\IMG_20260706_104050.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000286_extra+00_gt02_pred02_IMG_20260706_104050.jpg,2,2,0,0,0,0.8326466083526611,0.8308523893356323
train,287,E:\mastercode\data\test\images\train\IMG_20260706_104056.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000287_extra+00_gt04_pred04_IMG_20260706_104056.jpg,4,4,0,0,0,0.936366617679596,0.9031951725482941
train,288,E:\mastercode\data\test\images\train\IMG_20260706_104057.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000288_extra-02_gt06_pred04_IMG_20260706_104057.jpg,6,4,-2,2,2,0.9381080269813538,0.7921712696552277
train,289,E:\mastercode\data\test\images\train\IMG_20260706_104101.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000289_extra+00_gt02_pred02_IMG_20260706_104101.jpg,2,2,0,0,0,0.8797698616981506,0.8587415814399719
train,290,E:\mastercode\data\test\images\train\IMG_20260706_104102.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000290_extra+01_gt02_pred03_IMG_20260706_104102.jpg,2,3,1,0,1,0.9185272455215454,0.714582105477651
train,291,E:\mastercode\data\test\images\train\IMG_20260706_104107.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000291_extra+02_gt02_pred04_IMG_20260706_104107.jpg,2,4,2,0,2,0.9178375005722046,0.6787890493869781
train,292,E:\mastercode\data\test\images\train\IMG_20260706_104109.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000292_extra+02_gt01_pred03_IMG_20260706_104109.jpg,1,3,2,0,2,0.8409202098846436,0.6414062082767487
train,293,E:\mastercode\data\test\images\train\IMG_20260706_104110.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000293_extra+01_gt04_pred05_IMG_20260706_104110.jpg,4,5,1,0,1,0.8947576284408569,0.4917464375495911
train,294,E:\mastercode\data\test\images\train\IMG_20260706_104125.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000294_extra+01_gt02_pred03_IMG_20260706_104125.jpg,2,3,1,0,1,0.9325476884841919,0.8016266822814941
train,295,E:\mastercode\data\test\images\train\IMG_20260706_104126.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000295_extra+00_gt01_pred01_IMG_20260706_104126.jpg,1,1,0,0,0,0.8777713775634766,0.8777713775634766
train,296,E:\mastercode\data\test\images\train\IMG_20260706_104128.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000296_extra+00_gt02_pred02_IMG_20260706_104128.jpg,2,2,0,0,0,0.9347440600395203,0.909802258014679
train,297,E:\mastercode\data\test\images\train\IMG_20260706_104131.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000297_extra-01_gt02_pred01_IMG_20260706_104131.jpg,2,1,-1,1,1,0.8624610900878906,0.8624610900878906
train,298,E:\mastercode\data\test\images\train\IMG_20260706_104134.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000298_extra+00_gt01_pred01_IMG_20260706_104134.jpg,1,1,0,0,0,0.8954839706420898,0.8954839706420898
train,299,E:\mastercode\data\test\images\train\IMG_20260706_104137.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000299_extra+00_gt02_pred02_IMG_20260706_104137.jpg,2,2,0,0,0,0.8934111595153809,0.8584588766098022
train,300,E:\mastercode\data\test\images\train\IMG_20260706_104141.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000300_extra+00_gt04_pred04_IMG_20260706_104141.jpg,4,4,0,0,0,0.8964969515800476,0.7848957031965256
train,301,E:\mastercode\data\test\images\train\IMG_20260706_104144.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000301_extra+00_gt02_pred02_IMG_20260706_104144.jpg,2,2,0,0,0,0.941389799118042,0.9334589838981628
train,302,E:\mastercode\data\test\images\train\IMG_20260706_104145.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000302_extra+00_gt04_pred04_IMG_20260706_104145.jpg,4,4,0,0,0,0.8750945925712585,0.8471914380788803
train,303,E:\mastercode\data\test\images\train\IMG_20260706_104146.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000303_extra-02_gt06_pred04_IMG_20260706_104146.jpg,6,4,-2,2,2,0.8868191838264465,0.6756497323513031
train,304,E:\mastercode\data\test\images\train\IMG_20260706_104149.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000304_extra+00_gt03_pred03_IMG_20260706_104149.jpg,3,3,0,0,0,0.9264753460884094,0.8502020438512167
train,305,E:\mastercode\data\test\images\train\IMG_20260706_104152.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000305_extra+00_gt01_pred01_IMG_20260706_104152.jpg,1,1,0,0,0,0.9112677574157715,0.9112677574157715
train,306,E:\mastercode\data\test\images\train\IMG_20260706_104159.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000306_extra+02_gt03_pred05_IMG_20260706_104159.jpg,3,5,2,0,2,0.9378212094306946,0.7574851036071777
train,307,E:\mastercode\data\test\images\train\IMG_20260706_104201.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000307_extra+01_gt01_pred02_IMG_20260706_104201.jpg,1,2,1,0,1,0.8620686531066895,0.6519375741481781
train,308,E:\mastercode\data\test\images\train\IMG_20260706_104206.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000308_extra-04_gt13_pred09_IMG_20260706_104206.jpg,13,9,-4,4,4,0.9392271637916565,0.8394458989302317
train,309,E:\mastercode\data\test\images\train\IMG_20260706_104208.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000309_extra+00_gt04_pred04_IMG_20260706_104208.jpg,4,4,0,0,0,0.93931645154953,0.8800226002931595
train,310,E:\mastercode\data\test\images\train\IMG_20260706_104210.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000310_extra-01_gt07_pred06_IMG_20260706_104210.jpg,7,6,-1,1,1,0.9141237139701843,0.7145102073748907
train,311,E:\mastercode\data\test\images\train\IMG_20260706_104212.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000311_extra+01_gt02_pred03_IMG_20260706_104212.jpg,2,3,1,0,1,0.9285815358161926,0.7300386329491934
train,312,E:\mastercode\data\test\images\train\IMG_20260706_104217.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000312_extra+00_gt02_pred02_IMG_20260706_104217.jpg,2,2,0,0,0,0.875260055065155,0.8513296842575073
train,313,E:\mastercode\data\test\images\train\IMG_20260706_104236.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000313_extra+00_gt03_pred03_IMG_20260706_104236.jpg,3,3,0,0,0,0.9388993978500366,0.7378738820552826
train,314,E:\mastercode\data\test\images\train\IMG_20260706_104241.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000314_extra+00_gt03_pred03_IMG_20260706_104241.jpg,3,3,0,0,0,0.9356170892715454,0.9205483595530192
train,315,E:\mastercode\data\test\images\train\IMG_20260706_104243.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000315_extra+01_gt02_pred03_IMG_20260706_104243.jpg,2,3,1,0,1,0.9266651272773743,0.7557432949542999
train,316,E:\mastercode\data\test\images\train\IMG_20260706_104246.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000316_extra+04_gt02_pred06_IMG_20260706_104246.jpg,2,6,4,0,4,0.7471409440040588,0.49638224641482037
train,317,E:\mastercode\data\test\images\train\IMG_20260706_104249.jpg,E:\mastercode\ultralytics-main-new\1_results\001_yolo11n_seg_AdamW\label_audit_all\train\000317_extra+00_gt03_pred03_IMG_20260706_104249.jpg,3,3,0,0,0,0.9146942496299744,0.7045568923155466
